Date,Segment,Region,Product,Customer,Channel,Units Sold,Unit Price,Discount Amount,Net Sales,COGS,Gross Profit,Operating Expense,Marketing Spend,Total Expense,Net Income,Order ID
2022-11-18,Enterprise,Middle East,Integration Pack,Beta GmbH,Direct,483,425.25,14377.7,191018.05,122251.55,68766.5,17191.62,7640.72,24832.34,43934.16,ORD-2022-000453
2022-11-05,Mid-Market,Latin America,Integration Pack,Acme Corp,Online,467,188.19,4394.24,83490.49,50094.29,33396.2,10853.76,3339.62,14193.38,19202.82,ORD-2022-000454
2022-11-18,SMB,North America,Starter Plan,Beta GmbH,In-Store,455,126.7,3458.91,54189.59,32513.75,21675.84,7586.54,2709.48,10296.02,11379.82,ORD-2022-000455
2022-11-01,SMB,Europe,Data Sync,Zenith Co,In-Store,460,113.23,5729.44,46356.36,26886.69,19469.67,5099.2,2781.38,7880.58,11589.09,ORD-2022-000456
2022-11-27,Enterprise,North America,Analytics Suite,Maple LLC,Direct,302,382.43,9239.51,106254.35,55252.26,51002.09,12750.52,2125.09,14875.61,36126.48,ORD-2022-000457
2022-11-20,SMB,Middle East,Analytics Suite,Zenith Co,Direct,138,105.51,1310.43,13249.95,7154.97,6094.98,1589.99,662.5,2252.49,3842.49,ORD-2022-000458
2022-11-17,Mid-Market,Europe,Forecast Pro,Atlas BV,Online,63,235.7,742.46,14106.64,9028.25,5078.39,1551.73,846.4,2398.13,2680.26,ORD-2022-000459
2022-11-21,Mid-Market,Latin America,Starter Plan,Helios AG,Partner,486,276.42,2686.8,131653.32,80308.53,51344.79,15798.4,7899.2,23697.6,27647.19,ORD-2022-000460
2022-12-12,Enterprise,Europe,Data Sync,Andes Group,Online,188,452.17,6800.64,78207.32,43796.1,34411.22,7038.66,4692.44,11731.1,22680.12,ORD-2022-000461
2022-12-14,Enterprise,APAC,Forecast Pro,Sakura Ltd,Partner,112,398.38,3123.3,41495.26,26556.97,14938.29,4149.53,2074.76,6224.29,8714,ORD-2022-000462
2022-12-19,Mid-Market,Europe,Forecast Pro,Atlas BV,In-Store,408,210.02,8568.82,77119.34,46271.6,30847.74,9254.32,2313.58,11567.9,19279.84,ORD-2022-000463
2022-12-12,Mid-Market,North America,Data Sync,Andes Group,In-Store,295,262.66,5423.93,72060.77,40354.03,31706.74,10088.51,5044.25,15132.76,16573.98,ORD-2022-000464
2022-12-07,Enterprise,North America,Starter Plan,Acme Corp,Partner,256,269.44,4138.6,64838.04,41496.35,23341.69,9077.33,3890.28,12967.61,10374.08,ORD-2022-000465
2022-12-06,Mid-Market,APAC,Forecast Pro,Andes Group,Partner,92,233.77,2150.68,19356.16,12387.94,6968.22,2322.74,580.68,2903.42,4064.8,ORD-2022-000466
2022-12-21,Mid-Market,Latin America,Forecast Pro,Beta GmbH,Partner,219,216.63,4269.78,43172.19,27198.48,15973.71,6475.83,1295.17,7771,8202.71,ORD-2022-000467
2022-12-23,SMB,Middle East,Analytics Suite,Beta GmbH,In-Store,376,159.91,6613.88,53512.28,28896.63,24615.65,4816.11,3210.74,8026.85,16588.8,ORD-2022-000468
2022-12-06,SMB,North America,Starter Plan,Andes Group,Direct,427,124.11,3179.7,49815.27,31881.77,17933.5,6974.14,3487.07,10461.21,7472.29,ORD-2022-000469
2022-12-09,SMB,North America,Data Sync,Nova Retail,Online,564,115.88,653.56,64702.76,38174.63,26528.13,9705.41,3235.14,12940.55,13587.58,ORD-2022-000470
2022-12-17,SMB,Latin America,Integration Pack,Andes Group,Online,457,114.8,3147.82,49315.78,29589.47,19726.31,3945.26,1479.47,5424.73,14301.58,ORD-2022-000471
2022-12-09,Mid-Market,North America,Integration Pack,Helios AG,Partner,468,235.64,7719.57,102559.95,63587.17,38972.78,16409.59,7179.2,23588.79,15383.99,ORD-2022-000472
2022-12-13,Enterprise,Europe,Analytics Suite,Atlas BV,Online,92,352.83,1298.41,31161.95,16204.21,14957.74,2804.58,934.86,3739.44,11218.3,ORD-2022-000473
2022-12-14,Mid-Market,Middle East,Analytics Suite,Maple LLC,Partner,107,182.33,1365.65,18143.66,9616.14,8527.52,2721.55,362.87,3084.42,5443.1,ORD-2022-000474
2022-12-18,SMB,Latin America,Starter Plan,Acme Corp,In-Store,167,98.98,1322.37,15207.29,9124.37,6082.92,1216.58,608.29,1824.87,4258.05,ORD-2022-000475
2022-12-28,Enterprise,Latin America,Starter Plan,Sakura Ltd,Partner,594,388.34,20760.66,209913.3,132245.38,77667.92,27288.73,10495.67,37784.4,39883.52,ORD-2022-000476
2022-12-10,Enterprise,Latin America,Forecast Pro,Orion Inc,Online,337,414.9,6991.07,132830.23,85011.35,47818.88,19924.53,2656.6,22581.13,25237.75,ORD-2022-000477
2022-12-05,Enterprise,Latin America,Starter Plan,Beta GmbH,In-Store,317,442.69,4209.98,136122.75,83034.88,53087.87,21779.64,5444.91,27224.55,25863.32,ORD-2022-000478
2022-12-07,Mid-Market,Europe,Forecast Pro,Sakura Ltd,Partner,354,254.12,6297.09,83661.39,52706.68,30954.71,8366.14,1673.23,10039.37,20915.34,ORD-2022-000479
2022-12-24,SMB,North America,Starter Plan,Maple LLC,In-Store,224,130.98,3227.35,26112.17,16711.79,9400.38,2088.97,1044.49,3133.46,6266.92,ORD-2022-000480
2023-01-17,SMB,Europe,Forecast Pro,Acme Corp,Online,594,122.68,2186.16,70685.76,44532.03,26153.73,11309.72,4948,16257.72,9896.01,ORD-2023-000481
2023-01-23,SMB,North America,Analytics Suite,Orion Inc,Partner,426,107.54,2748.72,43063.32,23254.19,19809.13,3875.7,2583.8,6459.5,13349.63,ORD-2023-000482
2023-01-20,Enterprise,North America,Analytics Suite,Andes Group,Partner,363,314.62,10278.64,103928.42,53003.49,50924.93,12471.41,4157.14,16628.55,34296.38,ORD-2023-000483
2023-01-04,Mid-Market,North America,Forecast Pro,Andes Group,Direct,151,173.96,1838.76,24429.2,15146.1,9283.1,3664.38,1710.04,5374.42,3908.68,ORD-2023-000484
2023-01-26,Enterprise,North America,Data Sync,Atlas BV,Partner,551,517.87,31388.1,253958.27,149835.38,104122.89,27935.41,12697.91,40633.32,63489.57,ORD-2023-000485
2023-01-01,SMB,Europe,Starter Plan,Orion Inc,Online,507,97.56,4946.29,44516.63,28045.48,16471.15,3561.33,2225.83,5787.16,10683.99,ORD-2023-000486
2023-01-24,Enterprise,Middle East,Forecast Pro,Beta GmbH,Direct,497,459.1,25099,203073.7,127936.43,75137.27,26399.58,6092.21,32491.79,42645.48,ORD-2023-000487
2023-01-25,SMB,Latin America,Integration Pack,Beta GmbH,In-Store,258,129.06,3329.75,29967.73,18579.99,11387.74,3596.13,1498.39,5094.52,6293.22,ORD-2023-000488
2023-01-17,Enterprise,Europe,Integration Pack,Atlas BV,Partner,370,340.29,6295.37,119611.93,71767.16,47844.77,10765.07,3588.36,14353.43,33491.34,ORD-2023-000489
2023-01-06,Mid-Market,APAC,Data Sync,Andes Group,Online,543,216.18,12912.43,104473.31,60594.52,43878.79,15671,5223.67,20894.67,22984.12,ORD-2023-000490
2023-01-18,Enterprise,Latin America,Starter Plan,Helios AG,Online,421,362.64,12213.72,140457.72,85679.21,54778.51,16854.93,5618.31,22473.24,32305.27,ORD-2023-000491
2023-01-19,Mid-Market,APAC,Starter Plan,Sakura Ltd,Online,54,214.96,580.39,11027.45,7057.57,3969.88,1102.75,551.37,1654.12,2315.76,ORD-2023-000492
2023-01-06,Mid-Market,North America,Forecast Pro,Andes Group,In-Store,134,208.59,1118.04,26833.02,16099.81,10733.21,2683.3,804.99,3488.29,7244.92,ORD-2023-000493
2023-01-25,SMB,Latin America,Forecast Pro,Nova Retail,Partner,363,124.84,4531.69,40785.23,25694.69,15090.54,4078.52,1631.41,5709.93,9380.61,ORD-2023-000494
2023-01-17,Mid-Market,Europe,Data Sync,Maple LLC,Online,320,232.29,2229.98,72102.82,40377.58,31725.24,11536.45,5047.2,16583.65,15141.59,ORD-2023-000495
2023-01-24,Enterprise,APAC,Starter Plan,Atlas BV,Online,365,335.31,11014.93,111373.22,66823.93,44549.29,10023.59,7796.13,17819.72,26729.57,ORD-2023-000496
2023-01-07,Mid-Market,North America,Analytics Suite,Nova Retail,Online,160,205.06,656.19,32153.41,16719.77,15433.64,3536.88,643.07,4179.95,11253.69,ORD-2023-000497
2023-01-11,Mid-Market,Middle East,Data Sync,Maple LLC,Online,118,305.33,1801.45,34227.49,19167.39,15060.1,4791.85,2395.92,7187.77,7872.33,ORD-2023-000498
2023-01-06,Mid-Market,Latin America,Integration Pack,Helios AG,Partner,266,248.08,659.89,65329.39,40504.22,24825.17,7839.53,1959.88,9799.41,15025.76,ORD-2023-000499
2023-01-13,SMB,Middle East,Forecast Pro,Andes Group,In-Store,409,112.31,2756.09,43178.7,26339.01,16839.69,3454.3,1295.36,4749.66,12090.03,ORD-2023-000500
2023-02-28,Mid-Market,Latin America,Starter Plan,Atlas BV,Online,153,192.25,1176.57,28237.68,16942.61,11295.07,2541.39,1411.88,3953.27,7341.8,ORD-2023-000501
2023-02-19,Mid-Market,Europe,Data Sync,Beta GmbH,Partner,344,228.21,3925.21,74579.03,43255.84,31323.19,11186.85,4474.74,15661.59,15661.6,ORD-2023-000502
2023-02-03,SMB,Latin America,Data Sync,Atlas BV,Online,267,159.74,853.01,41797.57,23406.64,18390.93,5015.71,835.95,5851.66,12539.27,ORD-2023-000503
2023-02-20,SMB,Middle East,Analytics Suite,Helios AG,In-Store,234,90.93,1914.99,19362.63,10262.19,9100.44,1936.26,1355.38,3291.64,5808.8,ORD-2023-000504
2023-02-13,Mid-Market,North America,Analytics Suite,Nova Retail,In-Store,288,231.96,7348.49,59455.99,30917.11,28538.88,6540.16,1783.68,8323.84,20215.04,ORD-2023-000505
2023-02-07,SMB,Europe,Forecast Pro,Sakura Ltd,In-Store,553,98.77,6008.18,48611.63,29166.98,19444.65,6805.63,2916.7,9722.33,9722.32,ORD-2023-000506
2023-02-28,Enterprise,North America,Data Sync,Sakura Ltd,Online,45,455.68,2460.67,18044.93,10826.96,7217.97,1443.59,541.35,1984.94,5233.03,ORD-2023-000507
2023-02-23,Mid-Market,North America,Integration Pack,Andes Group,Online,508,178.15,2715.01,87785.19,56182.52,31602.67,14045.63,5267.11,19312.74,12289.93,ORD-2023-000508
2023-02-01,Mid-Market,Europe,Analytics Suite,Beta GmbH,Direct,58,293.95,340.98,16708.12,8688.22,8019.9,2172.06,1002.49,3174.55,4845.35,ORD-2023-000509
2023-02-07,SMB,Latin America,Data Sync,Helios AG,Partner,435,103.01,1344.28,43465.07,25209.74,18255.33,4781.16,3042.55,7823.71,10431.62,ORD-2023-000510
2023-02-05,Enterprise,Middle East,Integration Pack,Zenith Co,Partner,355,505.09,12551.49,166755.46,103388.39,63367.07,16675.55,8337.77,25013.32,38353.75,ORD-2023-000511
2023-02-27,SMB,Latin America,Integration Pack,Andes Group,Online,312,126.64,395.12,39116.56,25034.6,14081.96,6258.65,1173.5,7432.15,6649.81,ORD-2023-000512
2023-02-20,SMB,North America,Data Sync,Acme Corp,Partner,215,132.16,1989.01,26425.39,15590.98,10834.41,3435.3,528.51,3963.81,6870.6,ORD-2023-000513
2023-02-09,SMB,Middle East,Data Sync,Atlas BV,In-Store,524,120.41,1261.9,61832.94,36481.43,25351.51,6183.29,2473.32,8656.61,16694.9,ORD-2023-000514
2023-02-16,Mid-Market,Latin America,Analytics Suite,Orion Inc,Direct,394,297.66,7036.68,110241.36,57325.51,52915.85,12126.55,7716.9,19843.45,33072.4,ORD-2023-000515
2023-02-05,Mid-Market,Middle East,Integration Pack,Maple LLC,Partner,123,249.78,614.46,30108.48,18667.26,11441.22,4817.36,1806.51,6623.87,4817.35,ORD-2023-000516
2023-02-17,Mid-Market,North America,Data Sync,Acme Corp,Partner,481,176.07,2540.69,82148.98,47646.41,34502.57,11500.86,3285.96,14786.82,19715.75,ORD-2023-000517
2023-02-10,Enterprise,North America,Starter Plan,Acme Corp,Online,501,477.28,16738.21,222379.07,135651.23,86727.84,17790.33,4447.58,22237.91,64489.93,ORD-2023-000518
2023-02-02,SMB,Latin America,Analytics Suite,Sakura Ltd,Partner,335,147.58,2471.97,46967.33,23953.34,23013.99,5636.08,1409.02,7045.1,15968.89,ORD-2023-000519
2023-02-06,Mid-Market,APAC,Analytics Suite,Maple LLC,Direct,394,236.69,9325.59,83930.27,43643.74,40286.53,7553.72,5875.12,13428.84,26857.69,ORD-2023-000520
2023-03-19,Mid-Market,Europe,Forecast Pro,Zenith Co,Online,588,283.08,9987.06,156463.98,93878.39,62585.59,20340.32,7823.2,28163.52,34422.07,ORD-2023-000521
2023-03-09,Enterprise,Europe,Analytics Suite,Zenith Co,Online,209,416.33,6961.04,80051.93,42427.52,37624.41,7204.67,3202.08,10406.75,27217.66,ORD-2023-000522
2023-03-05,Enterprise,APAC,Forecast Pro,Zenith Co,Direct,442,379.9,21829.05,146086.75,89112.92,56973.83,17530.41,2921.74,20452.15,36521.68,ORD-2023-000523
2023-03-15,SMB,North America,Integration Pack,Atlas BV,Online,199,147.38,293.29,29035.33,18292.26,10743.07,3774.59,580.71,4355.3,6387.77,ORD-2023-000524
2023-03-04,Enterprise,North America,Forecast Pro,Zenith Co,Online,347,325.09,15792.87,97013.36,61118.42,35894.94,15522.14,5820.8,21342.94,14552,ORD-2023-000525
2023-03-24,SMB,Latin America,Integration Pack,Nova Retail,Direct,281,103.76,583.13,28573.43,18001.26,10572.17,4571.75,1428.67,6000.42,4571.75,ORD-2023-000526
2023-03-05,Mid-Market,Middle East,Data Sync,Beta GmbH,Direct,227,262.05,3569.12,55916.23,33549.74,22366.49,6150.79,3354.97,9505.76,12860.73,ORD-2023-000527
2023-03-19,SMB,Europe,Forecast Pro,Nova Retail,Direct,505,156.41,7898.71,71088.34,44074.77,27013.57,10663.25,4265.3,14928.55,12085.02,ORD-2023-000528
2023-03-11,SMB,Latin America,Analytics Suite,Atlas BV,Online,193,156.28,2412.96,27749.08,14152.03,13597.05,3052.4,1942.44,4994.84,8602.21,ORD-2023-000529
2023-03-23,Enterprise,North America,Analytics Suite,Zenith Co,Partner,301,349.21,13664.59,91447.62,47552.76,43894.86,13717.14,3657.9,17375.04,26519.82,ORD-2023-000530
2023-03-15,Mid-Market,Middle East,Data Sync,Atlas BV,Partner,123,178.19,1095.87,20821.5,12492.9,8328.6,2706.8,1249.29,3956.09,4372.51,ORD-2023-000531
2023-03-03,Mid-Market,Europe,Data Sync,Sakura Ltd,Direct,112,182.15,1632.06,18768.74,11261.24,7507.5,1876.87,1126.12,3002.99,4504.51,ORD-2023-000532
2023-03-03,Mid-Market,APAC,Starter Plan,Atlas BV,In-Store,478,199.82,955.14,94558.82,56735.29,37823.53,15129.41,5673.53,20802.94,17020.59,ORD-2023-000533
2023-03-15,Enterprise,APAC,Forecast Pro,Sakura Ltd,Partner,519,405.88,16852.14,193799.58,120155.74,73643.84,17441.96,13565.97,31007.93,42635.91,ORD-2023-000534
2023-03-26,SMB,APAC,Data Sync,Acme Corp,In-Store,65,109.54,71.2,7048.9,3947.38,3101.52,563.91,493.42,1057.33,2044.19,ORD-2023-000535
2023-03-22,Mid-Market,North America,Starter Plan,Atlas BV,Partner,431,287.56,2478.77,121459.59,75304.95,46154.64,17004.34,8502.17,25506.51,20648.13,ORD-2023-000536
2023-03-01,Enterprise,APAC,Forecast Pro,Zenith Co,Partner,340,268.99,6401.96,85054.64,52733.88,32320.76,8505.46,4252.73,12758.19,19562.57,ORD-2023-000537
2023-03-04,Enterprise,APAC,Data Sync,Atlas BV,Partner,381,403.67,15379.83,138418.44,77514.33,60904.11,17994.4,5536.74,23531.14,37372.97,ORD-2023-000538
2023-03-19,Mid-Market,APAC,Integration Pack,Sakura Ltd,In-Store,59,239.77,848.79,13297.64,7978.58,5319.06,1196.79,531.91,1728.7,3590.36,ORD-2023-000539
2023-03-09,Mid-Market,Europe,Analytics Suite,Beta GmbH,In-Store,561,259.89,14579.83,131218.46,69545.78,61672.68,10497.48,2624.37,13121.85,48550.83,ORD-2023-000540
2023-04-09,Mid-Market,Europe,Forecast Pro,Helios AG,Direct,135,181.72,735.97,23796.23,14991.62,8804.61,2379.62,713.89,3093.51,5711.1,ORD-2023-000541
2023-04-13,Enterprise,Latin America,Data Sync,Sakura Ltd,Online,356,467.76,13321.8,153200.76,87324.43,65876.33,19916.1,4596.02,24512.12,41364.21,ORD-2023-000542
2023-04-13,SMB,North America,Starter Plan,Beta GmbH,Direct,550,150.76,4145.9,78772.1,47263.26,31508.84,12603.54,4726.33,17329.87,14178.97,ORD-2023-000543
2023-04-17,Enterprise,Latin America,Starter Plan,Nova Retail,Online,80,340.28,1633.34,25589.06,16121.11,9467.95,4094.25,1023.56,5117.81,4350.14,ORD-2023-000544
2023-04-20,SMB,Latin America,Starter Plan,Andes Group,In-Store,386,91.37,3174.19,32094.63,19256.78,12837.85,5135.14,962.84,6097.98,6739.87,ORD-2023-000545
2023-04-28,Mid-Market,North America,Data Sync,Zenith Co,Online,335,176.23,2361.48,56675.57,34005.34,22670.23,6234.31,2833.78,9068.09,13602.14,ORD-2023-000546
2023-04-09,SMB,Latin America,Data Sync,Nova Retail,Direct,100,148.55,1336.95,13518.05,7975.65,5542.4,2027.71,946.26,2973.97,2568.43,ORD-2023-000547
2023-04-04,Mid-Market,Middle East,Data Sync,Beta GmbH,In-Store,233,216.86,505.28,50023.1,29013.4,21009.7,5002.31,2000.92,7003.23,14006.47,ORD-2023-000548
2023-04-08,SMB,North America,Starter Plan,Orion Inc,Online,128,111.95,429.89,13899.71,8756.82,5142.89,2084.96,694.99,2779.95,2362.94,ORD-2023-000549
2023-04-10,Enterprise,Latin America,Forecast Pro,Beta GmbH,In-Store,390,272.15,3184.16,102954.34,65890.78,37063.56,15443.15,5147.72,20590.87,16472.69,ORD-2023-000550
2023-04-08,Enterprise,Middle East,Starter Plan,Beta GmbH,Online,200,440.94,6173.16,82014.84,49208.9,32805.94,12302.23,5741.04,18043.27,14762.67,ORD-2023-000551
2023-04-12,Enterprise,Middle East,Starter Plan,Orion Inc,Online,444,320.66,12813.57,129559.47,81622.47,47937,20729.52,3886.78,24616.3,23320.7,ORD-2023-000552
2023-04-26,SMB,North America,Analytics Suite,Helios AG,Partner,447,142.42,636.62,63025.12,32142.81,30882.31,8193.27,3151.26,11344.53,19537.78,ORD-2023-000553
2023-04-28,Enterprise,APAC,Analytics Suite,Beta GmbH,In-Store,68,514.44,2098.92,32883,16441.5,16441.5,3945.96,1972.98,5918.94,10522.56,ORD-2023-000554
2023-04-04,SMB,APAC,Starter Plan,Acme Corp,In-Store,65,97.57,570.78,5771.27,3462.76,2308.51,750.27,346.28,1096.55,1211.96,ORD-2023-000555
2023-04-01,Mid-Market,Latin America,Integration Pack,Acme Corp,Direct,153,205.17,627.82,30763.19,18765.55,11997.64,2461.06,1538.16,3999.22,7998.42,ORD-2023-000556
2023-04-18,SMB,Middle East,Starter Plan,Orion Inc,Direct,536,131.42,7044.11,63397.01,38672.18,24724.83,8241.61,1267.94,9509.55,15215.28,ORD-2023-000557
2023-04-15,Enterprise,North America,Integration Pack,Orion Inc,Partner,598,314.68,9408.93,178769.71,110837.22,67932.49,23240.06,10726.18,33966.24,33966.25,ORD-2023-000558
2023-04-24,Enterprise,North America,Data Sync,Nova Retail,In-Store,439,340.12,19410.65,129902.03,75343.18,54558.85,18186.28,7794.12,25980.4,28578.45,ORD-2023-000559
2023-04-28,Mid-Market,Middle East,Forecast Pro,Sakura Ltd,Online,108,187.99,1421.2,18881.72,11895.48,6986.24,2076.99,944.09,3021.08,3965.16,ORD-2023-000560
2023-05-14,Mid-Market,North America,Forecast Pro,Beta GmbH,In-Store,565,252.54,14268.51,128416.59,79618.29,48798.3,15409.99,5136.66,20546.65,28251.65,ORD-2023-000561
2023-05-26,Mid-Market,Middle East,Analytics Suite,Sakura Ltd,Partner,338,172.19,4074.02,54126.2,28686.89,25439.31,6495.14,3788.83,10283.97,15155.34,ORD-2023-000562
2023-05-18,Mid-Market,Middle East,Starter Plan,Sakura Ltd,Direct,501,306.07,3066.82,150274.25,96175.52,54098.73,15027.43,6010.97,21038.4,33060.33,ORD-2023-000563
2023-05-10,Enterprise,APAC,Forecast Pro,Zenith Co,Direct,123,278.28,4449.7,29778.74,19058.39,10720.35,3275.66,1488.94,4764.6,5955.75,ORD-2023-000564
2023-05-27,SMB,APAC,Forecast Pro,Acme Corp,Direct,326,134.78,3075.68,40862.6,26152.06,14710.54,4086.26,2451.76,6538.02,8172.52,ORD-2023-000565
2023-05-11,SMB,North America,Data Sync,Maple LLC,Partner,441,154.33,2722.38,65337.15,39202.29,26134.86,5880.34,1306.74,7187.08,18947.78,ORD-2023-000566
2023-05-18,Enterprise,APAC,Integration Pack,Atlas BV,Partner,356,394.21,8420.33,131918.43,79151.06,52767.37,21106.95,5276.74,26383.69,26383.68,ORD-2023-000567
2023-05-19,Mid-Market,Europe,Forecast Pro,Maple LLC,In-Store,298,265.15,7111.32,71903.38,43861.06,28042.32,10785.51,4314.2,15099.71,12942.61,ORD-2023-000568
2023-05-04,SMB,Europe,Data Sync,Helios AG,Online,399,125.8,1505.83,48688.37,28726.14,19962.23,5842.6,2434.42,8277.02,11685.21,ORD-2023-000569
2023-05-18,Enterprise,Latin America,Starter Plan,Beta GmbH,Partner,412,435.69,25130.6,154373.68,95711.68,58662,16981.1,9262.42,26243.52,32418.48,ORD-2023-000570
2023-05-01,SMB,Latin America,Starter Plan,Nova Retail,Partner,466,135.29,6934.97,56110.17,34227.2,21882.97,5049.92,2805.51,7855.43,14027.54,ORD-2023-000571
2023-05-06,Enterprise,North America,Analytics Suite,Andes Group,In-Store,188,324.82,5495.95,55570.21,29452.21,26118,8335.53,3334.21,11669.74,14448.26,ORD-2023-000572
2023-05-19,Mid-Market,Europe,Integration Pack,Atlas BV,In-Store,206,297.88,5522.7,55840.58,35179.57,20661.01,6142.46,2233.62,8376.08,12284.93,ORD-2023-000573
2023-05-05,Enterprise,North America,Analytics Suite,Helios AG,Direct,521,263.79,6871.73,130562.86,65281.43,65281.43,11750.66,5222.51,16973.17,48308.26,ORD-2023-000574
2023-05-27,Enterprise,North America,Starter Plan,Maple LLC,Online,509,311.48,7927.17,150616.15,91875.85,58740.3,15061.62,7530.81,22592.43,36147.87,ORD-2023-000575
2023-05-23,SMB,North America,Data Sync,Sakura Ltd,Partner,71,152.53,541.48,10288.15,5864.25,4423.9,823.05,720.17,1543.22,2880.68,ORD-2023-000576
2023-05-02,SMB,North America,Analytics Suite,Atlas BV,Direct,226,113.78,1800,23914.28,12196.28,11718,3587.14,478.29,4065.43,7652.57,ORD-2023-000577
2023-05-06,Mid-Market,North America,Integration Pack,Atlas BV,Online,45,285.08,641.43,12187.17,7677.92,4509.25,1096.85,609.36,1706.21,2803.04,ORD-2023-000578
2023-05-07,Enterprise,Middle East,Analytics Suite,Andes Group,Partner,559,312.17,10470.18,164032.85,88577.74,75455.11,24604.93,6561.31,31166.24,44288.87,ORD-2023-000579
2023-05-22,Enterprise,Latin America,Analytics Suite,Helios AG,In-Store,281,469.69,9238.8,122744.09,62599.49,60144.6,18411.61,4909.76,23321.37,36823.23,ORD-2023-000580
2023-06-26,Enterprise,Middle East,Analytics Suite,Nova Retail,Online,487,432.1,25251.92,185180.78,96294.01,88886.77,20369.89,7407.23,27777.12,61109.65,ORD-2023-000581
2023-06-16,Mid-Market,Middle East,Analytics Suite,Acme Corp,Partner,100,180.27,360.54,17666.46,9186.56,8479.9,1943.31,706.66,2649.97,5829.93,ORD-2023-000582
2023-06-02,Enterprise,Middle East,Integration Pack,Atlas BV,Direct,106,509.17,1619.16,52352.86,31411.72,20941.14,7852.93,1570.59,9423.52,11517.62,ORD-2023-000583
2023-06-05,Mid-Market,North America,Data Sync,Orion Inc,Online,202,286.55,1736.49,56146.61,32565.03,23581.58,8983.46,2245.86,11229.32,12352.26,ORD-2023-000584
2023-06-23,SMB,North America,Analytics Suite,Zenith Co,Partner,286,112.97,969.28,31340.14,16610.27,14729.87,3760.82,1880.41,5641.23,9088.64,ORD-2023-000585
2023-06-27,SMB,Latin America,Data Sync,Beta GmbH,In-Store,254,111.93,1421.51,27008.71,15665.05,11343.66,3241.05,1620.52,4861.57,6482.09,ORD-2023-000586
2023-06-26,Enterprise,Middle East,Analytics Suite,Nova Retail,Direct,59,503.82,3864.3,25861.08,13706.37,12154.71,3879.16,1551.66,5430.82,6723.89,ORD-2023-000587
